key,pk,protein,ligand
jacs_set_jnk1_manual_flips_18624-1,6.247951841780479,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18624-1.sdf
jacs_set_jnk1_manual_flips_18652-1,7.859614767474929,jacs_set/jnk1_manual_flips_protein.pdb,jacs_set/split_sdf/jacs_set_jnk1_manual_flips_18652-1.sdf
jacs_set_mcl1_extra_flips_23,6.498164402283756,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_23.sdf
jacs_set_mcl1_extra_flips_26,6.063972100520995,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_26.sdf
jacs_set_mcl1_extra_flips_27,4.50382398000866,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_27.sdf
jacs_set_mcl1_extra_flips_28,4.871783462353711,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_28.sdf
jacs_set_mcl1_extra_flips_29,5.107277656896686,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_29.sdf
jacs_set_mcl1_extra_flips_30_flip,5.776963802904996,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_30_flip.sdf
jacs_set_mcl1_extra_flips_31,5.828478256275447,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_31.sdf
jacs_set_mcl1_extra_flips_32,4.842346731731028,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_32.sdf
jacs_set_mcl1_extra_flips_33,5.063122560962661,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_33.sdf
jacs_set_mcl1_extra_flips_34,5.0557632035262365,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_34.sdf
jacs_set_mcl1_extra_flips_35,6.483446388005761,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_35.sdf
jacs_set_mcl1_extra_flips_36,6.019817355620316,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_36.sdf
jacs_set_mcl1_extra_flips_37,6.586474593415887,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_37.sdf
jacs_set_mcl1_extra_flips_38_flip,5.166151118142053,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_38_flip.sdf
jacs_set_mcl1_extra_flips_39,5.173510476314397,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_39.sdf
jacs_set_mcl1_extra_flips_40_flip,5.335412494003236,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_40_flip.sdf
jacs_set_mcl1_extra_flips_41_flip,5.247102302135187,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_41_flip.sdf
jacs_set_mcl1_extra_flips_42,6.54967850535678,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_42.sdf
jacs_set_mcl1_extra_flips_43_flip,5.173510476314397,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_43_flip.sdf
jacs_set_mcl1_extra_flips_44,6.3804174797930235,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_44.sdf
jacs_set_mcl1_extra_flips_45,6.586474593415887,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_45.sdf
jacs_set_mcl1_extra_flips_46_flip,5.592984061732471,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_46_flip.sdf
jacs_set_mcl1_extra_flips_47_flip,4.25361177045177,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_47_flip.sdf
jacs_set_mcl1_extra_flips_48_flip,4.9012201922404754,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_48_flip.sdf
jacs_set_mcl1_extra_flips_49,6.152282292389044,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_49.sdf
jacs_set_mcl1_extra_flips_50,6.866123884628807,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_50.sdf
jacs_set_mcl1_extra_flips_51,6.218515111070836,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_51.sdf
jacs_set_mcl1_extra_flips_52,6.792531707038752,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_52.sdf
jacs_set_mcl1_extra_flips_53,7.329752916278334,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_53.sdf
jacs_set_mcl1_extra_flips_54,7.19728727817883,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_54.sdf
jacs_set_mcl1_extra_flips_56,6.814609781555784,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_56.sdf
jacs_set_mcl1_extra_flips_57,6.652707412833598,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_57.sdf
jacs_set_mcl1_extra_flips_58,6.924997345138254,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_58.sdf
jacs_set_mcl1_extra_flips_60,6.564397220965549,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_60.sdf
jacs_set_mcl1_extra_flips_61,5.94622517876618,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_61.sdf
jacs_set_mcl1_extra_flips_62,5.8579149868981295,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_62.sdf
jacs_set_mcl1_extra_flips_63,6.667426129178286,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_63.sdf
jacs_set_mcl1_extra_flips_64,6.991230164555965,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_64.sdf
jacs_set_mcl1_extra_flips_65,6.189078380448153,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_65.sdf
jacs_set_mcl1_extra_flips_66,6.203797096792841,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_66.sdf
jacs_set_mcl1_extra_flips_67,5.57826569642113,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_67.sdf
jacs_set_mcl1_extra_flips_68,5.659216880414263,jacs_set/mcl1_extra_flips_protein.pdb,jacs_set/split_sdf/jacs_set_mcl1_extra_flips_68.sdf
jacs_set_p38_2j,7.418063107930064,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2j.sdf
jacs_set_p38_2gg,7.844896051304161,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2gg.sdf
jacs_set_p38_2q,9.02236667553913,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2q.sdf
jacs_set_p38_2t,8.720640012308513,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2t.sdf
jacs_set_p38_2g,7.844896051304161,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2g.sdf
jacs_set_p38_2l,9.02236667553913,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2l.sdf
jacs_set_p38_2ee,9.02236667553913,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2ee.sdf
jacs_set_p38_2aa,6.821969139554209,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2aa.sdf
jacs_set_p38_2o,7.719789771160682,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2o.sdf
jacs_set_p38_3flw,7.859614767474929,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_3flw.sdf
jacs_set_p38_2u,9.02236667553913,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2u.sdf
jacs_set_p38_2p,8.242292264163735,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2p.sdf
jacs_set_p38_2h,6.976511448385197,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2h.sdf
jacs_set_p38_3fmk,8.705921296137742,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_3fmk.sdf
jacs_set_p38_2i,7.395985735500925,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2i.sdf
jacs_set_p38_2f,6.240592483695095,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2f.sdf
jacs_set_p38_2x,7.528450671902773,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2x.sdf
jacs_set_p38_2ff,8.418912647250876,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2ff.sdf
jacs_set_p38_2k,7.763945217845975,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2k.sdf
jacs_set_p38_2n,8.720640012308513,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2n.sdf
jacs_set_p38_3flq,7.3076755439573535,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_3flq.sdf
jacs_set_p38_3fln,8.006798420047547,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_3fln.sdf
jacs_set_p38_2e,7.8743327818186835,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2e.sdf
jacs_set_p38_3fmh,7.970002331447641,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_3fmh.sdf
jacs_set_p38_2c,7.697712398731543,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2c.sdf
jacs_set_p38_2y,7.19728727815763,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2y.sdf
jacs_set_p38_2s,8.176059445049304,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2s.sdf
jacs_set_p38_2m,8.065671881076595,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2m.sdf
jacs_set_p38_2bb,6.667426128896207,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2bb.sdf
jacs_set_p38_2v,6.6011933097817765,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2v.sdf
jacs_set_p38_2r,7.940565600933115,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2r.sdf
jacs_set_p38_3flz,6.983870806470581,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_3flz.sdf
jacs_set_p38_2z,7.624120221531727,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_2z.sdf
jacs_set_p38_3fly,8.40419463290712,jacs_set/p38_protein.pdb,jacs_set/split_sdf/jacs_set_p38_3fly.sdf
jacs_set_ptp1b_23477,6.512883118238206,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23477.sdf
jacs_set_ptp1b_23484,5.703371976348287,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23484.sdf
jacs_set_ptp1b_23467,5.401645313117668,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23467.sdf
jacs_set_ptp1b_20667,8.40419463290712,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_20667.sdf
jacs_set_ptp1b_23469,5.681294253005642,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23469.sdf
jacs_set_ptp1b_23483,7.263520097272061,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23483.sdf
jacs_set_ptp1b_23480,6.417213568609251,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23480.sdf
jacs_set_ptp1b_23474,6.704221515669101,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23474.sdf
jacs_set_ptp1b_23473,6.1743603664076785,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23473.sdf
jacs_set_ptp1b_23471,5.703371976348287,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23471.sdf
jacs_set_ptp1b_20669,6.33626203332405,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_20669.sdf
jacs_set_ptp1b_23476,6.924997345441534,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23476.sdf
jacs_set_ptp1b_23466,5.776963802634596,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23466.sdf
jacs_set_ptp1b_23472,6.365698763838573,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23472.sdf
jacs_set_ptp1b_23482,7.366549004986401,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23482.sdf
jacs_set_ptp1b_23486,9.176909686197133,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23486.sdf
jacs_set_ptp1b_23470,5.681294253005642,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23470.sdf
jacs_set_ptp1b_23468,5.703371976348287,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23468.sdf
jacs_set_ptp1b_23485,8.102467969676503,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23485.sdf
jacs_set_ptp1b_23330,7.454859196529972,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23330.sdf
jacs_set_ptp1b_20670,6.682144143239963,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_20670.sdf
jacs_set_ptp1b_23479,6.7262995899252545,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23479.sdf
jacs_set_ptp1b_23475,6.417213568609251,jacs_set/ptp1b_protein.pdb,jacs_set/split_sdf/jacs_set_ptp1b_23475.sdf
jacs_set_thrombin_core_6a,6.755736320439777,jacs_set/thrombin_core_protein.pdb,jacs_set/split_sdf/jacs_set_thrombin_core_6a.sdf
jacs_set_thrombin_core_3a,6.122845561637001,jacs_set/thrombin_core_protein.pdb,jacs_set/split_sdf/jacs_set_thrombin_core_3a.sdf
jacs_set_thrombin_core_1d,6.071331458693338,jacs_set/thrombin_core_protein.pdb,jacs_set/split_sdf/jacs_set_thrombin_core_1d.sdf
jacs_set_thrombin_core_6e,6.557037863096483,jacs_set/thrombin_core_protein.pdb,jacs_set/split_sdf/jacs_set_thrombin_core_6e.sdf
jacs_set_thrombin_core_6b,6.542319848752729,jacs_set/thrombin_core_protein.pdb,jacs_set/split_sdf/jacs_set_thrombin_core_6b.sdf
jacs_set_thrombin_core_1b,6.22587446935134,jacs_set/thrombin_core_protein.pdb,jacs_set/split_sdf/jacs_set_thrombin_core_1b.sdf
jacs_set_thrombin_core_1a,5.5046738699185,jacs_set/thrombin_core_protein.pdb,jacs_set/split_sdf/jacs_set_thrombin_core_1a.sdf
jacs_set_thrombin_core_5,5.578265696204809,jacs_set/thrombin_core_protein.pdb,jacs_set/split_sdf/jacs_set_thrombin_core_5.sdf
jacs_set_thrombin_core_3b,5.784323160719981,jacs_set/thrombin_core_protein.pdb,jacs_set/split_sdf/jacs_set_thrombin_core_3b.sdf
jacs_set_thrombin_core_7a,6.0492540862642,jacs_set/thrombin_core_protein.pdb,jacs_set/split_sdf/jacs_set_thrombin_core_7a.sdf
jacs_set_thrombin_core_1c,6.299466646551156,jacs_set/thrombin_core_protein.pdb,jacs_set/split_sdf/jacs_set_thrombin_core_1c.sdf
jacs_set_tyk2_jmc_23,8.610251746508785,jacs_set/tyk2_protein.pdb,jacs_set/split_sdf/jacs_set_tyk2_jmc_23.sdf
jacs_set_tyk2_ejm_47,7.1384138171285825,jacs_set/tyk2_protein.pdb,jacs_set/split_sdf/jacs_set_tyk2_ejm_47.sdf
jacs_set_tyk2_ejm_49,5.703371976348287,jacs_set/tyk2_protein.pdb,jacs_set/split_sdf/jacs_set_tyk2_ejm_49.sdf
jacs_set_tyk2_ejm_31,7.020666895070489,jacs_set/tyk2_protein.pdb,jacs_set/split_sdf/jacs_set_tyk2_ejm_31.sdf
jacs_set_tyk2_ejm_45,7.035385611241259,jacs_set/tyk2_protein.pdb,jacs_set/split_sdf/jacs_set_tyk2_ejm_45.sdf
jacs_set_tyk2_ejm_44,5.460518774146715,jacs_set/tyk2_protein.pdb,jacs_set/split_sdf/jacs_set_tyk2_ejm_44.sdf
jacs_set_tyk2_ejm_43,6.078690816778724,jacs_set/tyk2_protein.pdb,jacs_set/split_sdf/jacs_set_tyk2_ejm_43.sdf
jacs_set_tyk2_ejm_50,6.608551966040146,jacs_set/tyk2_protein.pdb,jacs_set/split_sdf/jacs_set_tyk2_ejm_50.sdf
jacs_set_tyk2_ejm_42,7.19728727815763,jacs_set/tyk2_protein.pdb,jacs_set/split_sdf/jacs_set_tyk2_ejm_42.sdf
jacs_set_tyk2_ejm_55,6.777813692868917,jacs_set/tyk2_protein.pdb,jacs_set/split_sdf/jacs_set_tyk2_ejm_55.sdf
jacs_set_tyk2_ejm_48,6.623270682210915,jacs_set/tyk2_protein.pdb,jacs_set/split_sdf/jacs_set_tyk2_ejm_48.sdf
jacs_set_tyk2_ejm_54,7.749226501675206,jacs_set/tyk2_protein.pdb,jacs_set/split_sdf/jacs_set_tyk2_ejm_54.sdf
jacs_set_tyk2_jmc_28,8.080389895420348,jacs_set/tyk2_protein.pdb,jacs_set/split_sdf/jacs_set_tyk2_jmc_28.sdf
jacs_set_tyk2_jmc_27,8.301165725192783,jacs_set/tyk2_protein.pdb,jacs_set/split_sdf/jacs_set_tyk2_jmc_27.sdf
jacs_set_tyk2_jmc_30,8.050953164905824,jacs_set/tyk2_protein.pdb,jacs_set/split_sdf/jacs_set_tyk2_jmc_30.sdf
jacs_set_tyk2_ejm_46,8.323243799448935,jacs_set/tyk2_protein.pdb,jacs_set/split_sdf/jacs_set_tyk2_ejm_46.sdf
janssen_bace_bace_ciordia_prospective_spiro16,6.019817355749676,janssen_bace/bace_ciordia_prospective_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_prospective_spiro16.sdf
janssen_bace_bace_ciordia_prospective_spiro5,5.710731334433673,janssen_bace/bace_ciordia_prospective_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_prospective_spiro5.sdf
janssen_bace_bace_ciordia_prospective_spiro2,5.173510476173358,janssen_bace/bace_ciordia_prospective_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_prospective_spiro2.sdf
janssen_bace_bace_ciordia_prospective_spiro10,6.255311199865864,janssen_bace/bace_ciordia_prospective_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_prospective_spiro10.sdf
janssen_bace_bace_ciordia_prospective_spiro3,6.608551966040146,janssen_bace/bace_ciordia_prospective_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_prospective_spiro3.sdf
janssen_bace_bace_ciordia_prospective_spiro6,7.013307536985105,janssen_bace/bace_ciordia_prospective_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_prospective_spiro6.sdf
janssen_bace_bace_ciordia_prospective_spiro4,5.6077024267193325,janssen_bace/bace_ciordia_prospective_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_prospective_spiro4.sdf
janssen_bace_bace_ciordia_prospective_spiro1,5.534110600433024,janssen_bace/bace_ciordia_prospective_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_prospective_spiro1.sdf
janssen_bace_bace_ciordia_prospective_spiro15,6.660066770810823,janssen_bace/bace_ciordia_prospective_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_prospective_spiro15.sdf
janssen_bace_bace_ciordia_retro_1a,4.477832868902653,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_1a.sdf
janssen_bace_bace_ciordia_retro_11,6.40497440728453,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_11.sdf
janssen_bace_bace_ciordia_retro_12,7.695465148627653,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_12.sdf
janssen_bace_bace_ciordia_retro_13,7.0966600224906085,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_13.sdf
janssen_bace_bace_ciordia_retro_14,7.238675420920485,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_14.sdf
janssen_bace_bace_ciordia_retro_15,5.82659385095493,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_15.sdf
janssen_bace_bace_ciordia_retro_16,5.193924869489077,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_16.sdf
janssen_bace_bace_ciordia_retro_17,7.627853239427606,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_17.sdf
janssen_bace_bace_ciordia_retro_18,7.286323158835311,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_18.sdf
janssen_bace_bace_ciordia_retro_19,7.293573031906265,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_19.sdf
janssen_bace_bace_ciordia_retro_20,7.482517497387013,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_20.sdf
janssen_bace_bace_ciordia_retro_21,7.517624990187431,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_21.sdf
janssen_bace_bace_ciordia_retro_22,5.59807792194116,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_22.sdf
janssen_bace_bace_ciordia_retro_23,7.225961122706216,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_23.sdf
janssen_bace_bace_ciordia_retro_24,7.20158807410911,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_24.sdf
janssen_bace_bace_ciordia_retro_25,6.527633416624677,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_25.sdf
janssen_bace_bace_ciordia_retro_26,7.627853239427606,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_26.sdf
janssen_bace_bace_ciordia_retro_27,7.073929249109964,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_27.sdf
janssen_bace_bace_ciordia_retro_28,6.621066243554974,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_28.sdf
janssen_bace_bace_ciordia_retro_29,6.428742480994203,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_29.sdf
janssen_bace_bace_ciordia_retro_30,5.112709798159526,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_30.sdf
janssen_bace_bace_ciordia_retro_31,7.015915526175003,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_31.sdf
janssen_bace_bace_ciordia_retro_32,5.6824164744035555,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_32.sdf
janssen_bace_bace_ciordia_retro_33,5.254403759816266,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_33.sdf
janssen_bace_bace_ciordia_retro_34,7.54269495301101,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_34.sdf
janssen_bace_bace_ciordia_retro_35,7.272172922547163,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_35.sdf
janssen_bace_bace_ciordia_retro_36,8.079452254527531,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_36.sdf
janssen_bace_bace_ciordia_retro_37,6.9544460070153225,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_37.sdf
janssen_bace_bace_ciordia_retro_38,6.906550524163997,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_38.sdf
janssen_bace_bace_ciordia_retro_39,6.8887662275891675,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_39.sdf
janssen_bace_bace_ciordia_retro_40,6.362732842870726,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_40.sdf
janssen_bace_bace_ciordia_retro_41,6.704200460858633,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_41.sdf
janssen_bace_bace_ciordia_retro_30_protonated,5.112709798159526,janssen_bace/bace_ciordia_retro_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_ciordia_retro_30_protonated.sdf
janssen_bace_bace_keranen_p2_29,7.351830288815632,janssen_bace/bace_keranen_p2_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_keranen_p2_29.sdf
janssen_bace_bace_keranen_p2_30,7.624120221531727,janssen_bace/bace_keranen_p2_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_keranen_p2_30.sdf
janssen_bace_bace_keranen_p2_31,7.624120221531727,janssen_bace/bace_keranen_p2_protein.pdb,janssen_bace/split_sdf/janssen_bace_bace_keranen_p2_31.sdf
